failure_id,payment_id,customer_id,subscription_id,amount,payment_date,failure_reason,failure_category,account_age_days,successful_payments,failed_payments,total_payments,payment_success_rate,historical_recovery_rate,engagement_score,behavior_profile,failure_ratio,payment_reliability,plan,monthly_subscription_value,billing_interval,candidate_action,estimated_recovery_probability,intervention_cost,expected_gross_recovery,expected_net_recovery,rank
FAIL_000298,PAY_001944,CUST_0119,SUB_0119,15000.0,2024-08-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,WAIT_AND_RETRY,0.7773971875397998,2.0,11660.957813096997,11658.957813096997,2
FAIL_000298,PAY_001944,CUST_0119,SUB_0119,15000.0,2024-08-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,SEND_REMINDER,0.602461118719021,1.0,9036.916780785314,9035.916780785314,3
FAIL_000298,PAY_001944,CUST_0119,SUB_0119,15000.0,2024-08-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,UPDATE_PAYMENT_METHOD,0.566427291827764,3.0,8496.40937741646,8493.40937741646,4
FAIL_000298,PAY_001944,CUST_0119,SUB_0119,15000.0,2024-08-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,RETRY_NOW,0.3251113751335145,2.0,4876.670627002718,4874.670627002718,5
FAIL_000298,PAY_001944,CUST_0119,SUB_0119,15000.0,2024-08-19,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,PAYMENT_LINK,0.8333248119597095,3.0,12499.872179395643,12496.872179395643,1
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,WAIT_AND_RETRY,0.7773971875397998,2.0,11660.957813096997,11658.957813096997,2
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,SEND_REMINDER,0.602461118719021,1.0,9036.916780785314,9035.916780785314,3
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,UPDATE_PAYMENT_METHOD,0.566427291827764,3.0,8496.40937741646,8493.40937741646,4
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,RETRY_NOW,0.3251113751335145,2.0,4876.670627002718,4874.670627002718,5
FAIL_000299,PAY_001947,CUST_0119,SUB_0119,15000.0,2024-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,UPDATE_PAYMENT_METHOD,0.9205904462703751,3.0,13808.856694055627,13805.856694055627,1
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,PAYMENT_LINK,0.8242653797672299,3.0,12363.980696508448,12360.980696508448,2
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,WAIT_AND_RETRY,0.45032360137503524,2.0,6754.854020625528,6752.854020625528,3
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,SEND_REMINDER,0.3954309716328279,1.0,5931.464574492419,5930.464574492419,4
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,RETRY_NOW,0.3896432272277471,2.0,5844.648408416207,5842.648408416207,5
FAIL_000301,PAY_001950,CUST_0119,SUB_0119,15000.0,2025-02-15,LIMIT_EXCEEDED,PAYMENT_LIMIT,981,27,5,32,0.8438,0.82,0.9,high_value_loyal,0.1562,0.8438,pro,15000.0,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,UPDATE_PAYMENT_METHOD,0.8126144236401571,3.0,606.4135136414673,603.4135136414673,1
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,SEND_REMINDER,0.5476465219792112,1.0,408.6812170269863,407.6812170269863,2
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,PAYMENT_LINK,0.3972500995428216,3.0,296.4478867838306,293.4478867838306,3
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,WAIT_AND_RETRY,0.09974043222152607,2.0,74.43129754531383,72.43129754531383,4
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,RETRY_NOW,0.029203389787901074,2.0,21.793029629221177,19.793029629221177,5
FAIL_000309,PAY_002022,CUST_0121,SUB_0121,746.25,2026-06-05,AUTHENTICATION_FAILED,CUSTOMER_ACTION,956,25,6,31,0.8065,0.3,0.25,low_engagement,0.1935,0.8065,starter,746.25,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,WAIT_AND_RETRY,0.9062040425790187,2.0,9830.927369797206,9828.927369797206,1
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,RETRY_NOW,0.8804740287391498,2.0,9551.796086555803,9549.796086555803,2
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,PAYMENT_LINK,0.8356544269273349,3.0,9065.571980888384,9062.571980888384,3
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,SEND_REMINDER,0.6229986747270727,1.0,6758.582432816406,6757.582432816406,4
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,UPDATE_PAYMENT_METHOD,0.22885482740317437,3.0,2482.7247294385147,2479.7247294385147,5
FAIL_000318,PAY_002106,CUST_0125,SUB_0125,10848.47,2025-01-18,NETWORK_ERROR,TECHNICAL,769,23,2,25,0.92,0.82,0.9,high_value_loyal,0.08,0.92,pro,10848.47,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,UPDATE_PAYMENT_METHOD,0.7198132172981075,3.0,10405.814218830114,10402.814218830114,1
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,PAYMENT_LINK,0.7029867842180978,3.0,10162.56675908856,10159.56675908856,2
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,SEND_REMINDER,0.4615951375744666,1.0,6672.943939463634,6671.943939463634,3
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,RETRY_NOW,0.22032921467504163,2.0,3185.1386162303643,3183.1386162303643,4
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,WAIT_AND_RETRY,0.21279620444488176,2.0,3076.239386430411,3074.239386430411,5
FAIL_000323,PAY_002174,CUST_0128,SUB_0128,14456.27,2026-04-12,AUTHENTICATION_FAILED,CUSTOMER_ACTION,680,20,2,22,0.9091,0.82,0.9,high_value_loyal,0.0909,0.9091,pro,14456.27,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,WAIT_AND_RETRY,0.7909180849999474,2.0,621.0763354270587,619.0763354270587,1
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,PAYMENT_LINK,0.6401500168641101,3.0,502.6842022427111,499.6842022427111,2
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,SEND_REMINDER,0.5042187803549251,1.0,395.94283946150847,394.94283946150847,3
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,RETRY_NOW,0.49038367942258915,2.0,385.0786881033824,383.0786881033824,4
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,UPDATE_PAYMENT_METHOD,0.30618573429631224,3.0,240.43540971352215,237.43540971352215,5
FAIL_000327,PAY_002191,CUST_0130,SUB_0130,785.26,2025-04-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,UPDATE_PAYMENT_METHOD,0.8693051542923714,3.0,682.6305654596276,679.6305654596276,1
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,PAYMENT_LINK,0.4387564859389061,3.0,344.5379181483854,341.5379181483854,2
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,SEND_REMINDER,0.23292164816333863,1.0,182.90405343674328,181.90405343674328,3
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,RETRY_NOW,0.04993039556950615,2.0,39.2083424249104,37.2083424249104,4
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,WAIT_AND_RETRY,0.03344885633808126,2.0,26.26604892804169,24.26604892804169,5
FAIL_000329,PAY_002193,CUST_0130,SUB_0130,785.26,2025-06-21,CARD_EXPIRED,PAYMENT_METHOD,585,9,10,19,0.4737,0.35,0.45,friction_prone,0.5263,0.4737,starter,785.26,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,UPDATE_PAYMENT_METHOD,0.6697173575277185,3.0,381.4174294591863,378.4174294591863,1
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,SEND_REMINDER,0.43834802594901645,1.0,249.64796773848383,248.64796773848383,2
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,PAYMENT_LINK,0.3994007950196523,3.0,227.46674077959239,224.46674077959239,3
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,WAIT_AND_RETRY,0.3437892587155493,2.0,195.7948586236796,193.7948586236796,4
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,RETRY_NOW,0.05690727495033584,2.0,32.409831229715266,30.409831229715266,5
FAIL_000336,PAY_002207,CUST_0131,SUB_0131,569.52,2024-10-22,AUTHENTICATION_FAILED,CUSTOMER_ACTION,677,15,7,22,0.6818,0.3,0.25,low_engagement,0.3182,0.6818,starter,569.52,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,WAIT_AND_RETRY,0.6920090176293247,2.0,533.5666329529145,531.5666329529145,1
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,PAYMENT_LINK,0.6850479699359303,3.0,528.1993867393996,525.1993867393996,2
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,SEND_REMINDER,0.4927774742512857,1.0,379.9511437467113,378.9511437467113,3
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,RETRY_NOW,0.3216037813329892,2.0,247.969379558988,245.969379558988,4
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,UPDATE_PAYMENT_METHOD,0.1627511651279067,3.0,125.48765836022116,122.48765836022116,5
FAIL_000348,PAY_002276,CUST_0135,SUB_0135,771.04,2025-05-22,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,945,25,6,31,0.8065,0.35,0.45,friction_prone,0.1935,0.8065,growth,771.04,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,PAYMENT_LINK,0.5592915113043384,3.0,375.4412057083763,372.4412057083763,1
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,UPDATE_PAYMENT_METHOD,0.34080736741685996,3.0,228.77716959958974,225.77716959958974,2
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,SEND_REMINDER,0.2888890185864085,1.0,193.92542039668427,192.92542039668427,3
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,WAIT_AND_RETRY,0.20113415022399558,2.0,135.01733236236376,133.01733236236376,4
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,RETRY_NOW,0.057835368720173516,2.0,38.82372631447808,36.82372631447808,5
FAIL_000351,PAY_002307,CUST_0136,SUB_0136,671.28,2025-12-27,LIMIT_EXCEEDED,PAYMENT_LIMIT,726,20,4,24,0.8333,0.3,0.25,low_engagement,0.1667,0.8333,starter,671.28,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,PAYMENT_LINK,0.6585448104561029,3.0,683.0558483012791,680.0558483012791,1
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,WAIT_AND_RETRY,0.6013128870646778,2.0,623.6937527212251,621.6937527212251,2
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,UPDATE_PAYMENT_METHOD,0.5713612258493479,3.0,592.6272906754606,589.6272906754606,3
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,SEND_REMINDER,0.39961398819758,1.0,414.48762083829394,413.48762083829394,4
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,RETRY_NOW,0.19796167130853884,2.0,205.32980471464265,203.32980471464265,5
FAIL_000357,PAY_002348,CUST_0138,SUB_0138,1037.22,2025-08-26,LIMIT_EXCEEDED,PAYMENT_LIMIT,399,12,1,13,0.9231,0.8,0.85,reliable,0.0769,0.9231,pro,1037.22,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,UPDATE_PAYMENT_METHOD,0.7638340679265763,3.0,887.7126770629085,884.7126770629085,1
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,PAYMENT_LINK,0.28221837219952706,3.0,327.98854780284637,324.98854780284637,2
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,SEND_REMINDER,0.11270911538993231,1.0,130.98827972387153,129.98827972387153,3
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,RETRY_NOW,0.04338693154079305,2.0,50.423424098078875,48.423424098078875,4
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,WAIT_AND_RETRY,0.032386861828205306,2.0,37.639363079503646,35.639363079503646,5
FAIL_000373,PAY_002470,CUST_0145,SUB_0145,1162.18,2026-07-08,CARD_EXPIRED,PAYMENT_METHOD,833,21,6,27,0.7778,0.3,0.25,low_engagement,0.2222,0.7778,growth,1162.18,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,WAIT_AND_RETRY,0.6904656821115963,2.0,1007.8382328941916,1005.8382328941916,1
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,SEND_REMINDER,0.4726882060659837,1.0,689.9593399842132,688.9593399842132,2
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,PAYMENT_LINK,0.4551170632824019,3.0,664.311621420158,661.311621420158,3
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,UPDATE_PAYMENT_METHOD,0.17846808651907312,3.0,260.5009424875651,257.5009424875651,4
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,RETRY_NOW,0.1484954773202189,2.0,216.75142347045752,214.75142347045752,5
FAIL_000379,PAY_002551,CUST_0151,SUB_0151,1459.65,2025-11-17,INSUFFICIENT_FUNDS,CUSTOMER_FINANCIAL,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,STOP,0.0,0.0,0.0,0.0,6
FAIL_000380,PAY_002556,CUST_0151,SUB_0151,1459.65,2026-04-16,CARD_EXPIRED,PAYMENT_METHOD,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,UPDATE_PAYMENT_METHOD,0.88895669466278,3.0,1297.565639364527,1294.565639364527,1
FAIL_000380,PAY_002556,CUST_0151,SUB_0151,1459.65,2026-04-16,CARD_EXPIRED,PAYMENT_METHOD,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,PAYMENT_LINK,0.38160347789491544,3.0,557.0075165093134,554.0075165093134,2
FAIL_000380,PAY_002556,CUST_0151,SUB_0151,1459.65,2026-04-16,CARD_EXPIRED,PAYMENT_METHOD,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,SEND_REMINDER,0.21878019670080606,1.0,319.3425141143316,318.3425141143316,3
FAIL_000380,PAY_002556,CUST_0151,SUB_0151,1459.65,2026-04-16,CARD_EXPIRED,PAYMENT_METHOD,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,RETRY_NOW,0.09656870783051566,2.0,140.95651438481218,138.95651438481218,4
FAIL_000380,PAY_002556,CUST_0151,SUB_0151,1459.65,2026-04-16,CARD_EXPIRED,PAYMENT_METHOD,316,9,1,10,0.9,0.35,0.45,friction_prone,0.1,0.9,pro,1459.65,monthly,WAIT_AND_RETRY,0.051069803337720224,2.0,74.54403844190333,72.54403844190333,5
