failure_id,customer_id,subscription_id,amount,failure_reason,behavior_profile,candidate_action,estimated_recovery_probability,expected_gross_recovery,intervention_cost,expected_net_recovery
FAIL_000786,CUST_0325,SUB_0325,726.01,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7025003441281696,510.02227484049246,3.0,507.02227484049246
FAIL_000788,CUST_0325,SUB_0325,726.01,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7633119248827371,554.172090584116,2.0,552.172090584116
FAIL_000792,CUST_0330,SUB_0330,998.82,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6248477982361723,624.1104778342536,2.0,622.1104778342536
FAIL_000797,CUST_0330,SUB_0330,998.82,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6248477982361723,624.1104778342536,2.0,622.1104778342536
FAIL_000808,CUST_0333,SUB_0333,1523.74,INSUFFICIENT_FUNDS,friction_prone,PAYMENT_LINK,0.6364426074246597,969.7730586372511,3.0,966.7730586372511
FAIL_000815,CUST_0335,SUB_0335,997.42,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6411255899564865,639.4714859343987,2.0,637.4714859343987
FAIL_000816,CUST_0336,SUB_0336,1661.44,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.5603522129213764,930.9915806360916,2.0,928.9915806360916
FAIL_000818,CUST_0336,SUB_0336,1661.44,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.5603522129213764,930.9915806360916,2.0,928.9915806360916
FAIL_000824,CUST_0336,SUB_0336,1661.44,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8604771042010272,1429.6310800037547,3.0,1426.6310800037547
FAIL_000834,CUST_0348,SUB_0348,10125.65,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.6919986758112654,7006.936391728339,3.0,7003.936391728339
FAIL_000837,CUST_0348,SUB_0348,10125.65,NETWORK_ERROR,high_value_loyal,RETRY_NOW,0.8931481474001279,9043.705538722104,2.0,9041.705538722104
FAIL_000859,CUST_0353,SUB_0353,1421.41,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.6207231982720259,882.3021612558405,2.0,880.3021612558405
FAIL_000861,CUST_0354,SUB_0354,886.93,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.8053360402782669,714.2766942040032,3.0,711.2766942040032
FAIL_000863,CUST_0354,SUB_0354,886.93,NETWORK_ERROR,normal,RETRY_NOW,0.9255754163421771,820.9206040163671,2.0,818.9206040163671
FAIL_000865,CUST_0356,SUB_0356,8418.6,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.7589637588232157,6389.412300029124,2.0,6387.412300029124
FAIL_000868,CUST_0356,SUB_0356,8418.6,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.7157191340953456,6025.3531022950765,3.0,6022.3531022950765
FAIL_000871,CUST_0358,SUB_0358,533.16,BANK_DECLINED,normal,WAIT_AND_RETRY,0.6655988908648106,354.8707046534824,2.0,352.8707046534824
FAIL_000874,CUST_0358,SUB_0358,533.16,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7435854149544207,396.4499998370989,2.0,394.4499998370989
FAIL_000876,CUST_0359,SUB_0359,762.6,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9083731549531515,692.7253679672733,2.0,690.7253679672733
FAIL_000878,CUST_0359,SUB_0359,762.6,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6807863772866153,519.1676913187729,3.0,516.1676913187729
FAIL_000882,CUST_0361,SUB_0361,1451.55,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7114543081060494,1032.7115009313359,2.0,1030.7115009313359
FAIL_000892,CUST_0364,SUB_0364,376.34,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.524991334596071,197.57523886188534,3.0,194.57523886188534
FAIL_000896,CUST_0364,SUB_0364,376.34,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7378223746867617,277.67207248961586,2.0,275.67207248961586
FAIL_000897,CUST_0365,SUB_0365,578.62,BANK_DECLINED,normal,PAYMENT_LINK,0.7333287528244349,424.3186829592745,3.0,421.3186829592745
FAIL_000899,CUST_0366,SUB_0366,1420.91,BANK_DECLINED,normal,PAYMENT_LINK,0.6376223992155954,906.0040432694317,3.0,903.0040432694317
FAIL_000900,CUST_0366,SUB_0366,1420.91,BANK_DECLINED,normal,PAYMENT_LINK,0.6376223992155954,906.0040432694317,3.0,903.0040432694317
FAIL_000903,CUST_0369,SUB_0369,803.69,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6567267859128586,527.8047505703054,3.0,524.8047505703054
FAIL_000912,CUST_0372,SUB_0372,454.36,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.7187356122281545,326.5647127719843,3.0,323.5647127719843
FAIL_000914,CUST_0372,SUB_0372,454.36,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8464323693544158,384.5850113398724,3.0,381.5850113398724
FAIL_000915,CUST_0372,SUB_0372,454.36,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6276302017956386,285.17005848786636,3.0,282.17005848786636
FAIL_000921,CUST_0374,SUB_0374,1655.04,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.4536062111243003,750.7364236591619,2.0,748.7364236591619
FAIL_000933,CUST_0377,SUB_0377,929.32,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7907116955496519,734.8241929082026,2.0,732.8241929082026
FAIL_000934,CUST_0377,SUB_0377,929.32,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7907116955496519,734.8241929082026,2.0,732.8241929082026
FAIL_000938,CUST_0380,SUB_0380,2093.21,AUTHENTICATION_FAILED,friction_prone,UPDATE_PAYMENT_METHOD,0.6221332213887449,1302.2554803431349,3.0,1299.2554803431349
FAIL_000939,CUST_0380,SUB_0380,2093.21,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.718409495085489,1503.7819392078966,3.0,1500.7819392078966
FAIL_000943,CUST_0384,SUB_0384,686.09,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8822125020152608,605.2771755076503,3.0,602.2771755076503
FAIL_000953,CUST_0386,SUB_0386,978.94,LIMIT_EXCEEDED,normal,PAYMENT_LINK,0.7478561660725677,732.1063152150795,3.0,729.1063152150795
FAIL_000954,CUST_0386,SUB_0386,978.94,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8583229801194237,840.2466981581086,3.0,837.2466981581086
FAIL_000961,CUST_0387,SUB_0387,524.81,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8915861661454366,467.91333585478657,3.0,464.91333585478657
FAIL_000963,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
FAIL_000964,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
FAIL_000969,CUST_0387,SUB_0387,524.81,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9050795965231587,474.99482305131886,2.0,472.99482305131886
FAIL_000970,CUST_0387,SUB_0387,524.81,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.624028309019147,327.49629685633846,3.0,324.49629685633846
FAIL_000975,CUST_0393,SUB_0393,814.36,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6272514946536422,510.80852718614005,2.0,508.80852718614005
FAIL_000978,CUST_0393,SUB_0393,814.36,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.627744095952856,511.2096819801678,3.0,508.2096819801678
FAIL_000980,CUST_0396,SUB_0396,5752.09,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.7371012407835277,4239.872676098522,3.0,4236.872676098522
FAIL_000981,CUST_0396,SUB_0396,5752.09,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.7873062037211813,4528.6561413625695,2.0,4526.6561413625695
FAIL_000987,CUST_0398,SUB_0398,669.19,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6399534929961798,428.25047797811357,3.0,425.25047797811357
FAIL_000996,CUST_0400,SUB_0400,7063.31,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,0.856704034151391,6051.166171461861,3.0,6048.166171461861
FAIL_001000,CUST_0402,SUB_0402,568.13,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8483583496701603,481.97782919810817,3.0,478.97782919810817
FAIL_001001,CUST_0405,SUB_0405,703.31,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7489966875191663,526.7768602991048,2.0,524.7768602991048
FAIL_001003,CUST_0406,SUB_0406,449.13,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9150271339940088,410.9661366907292,2.0,408.9661366907292
FAIL_001004,CUST_0406,SUB_0406,449.13,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.5972738829850713,268.2536190650851,3.0,265.2536190650851
FAIL_001009,CUST_0408,SUB_0408,1572.78,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8898116764346954,1399.4780084629601,3.0,1396.4780084629601
FAIL_001011,CUST_0409,SUB_0409,432.26,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7609312092223846,328.92012449846794,3.0,325.92012449846794
FAIL_001013,CUST_0409,SUB_0409,432.26,NETWORK_ERROR,low_engagement,RETRY_NOW,0.866140645269121,374.39795532403025,2.0,372.39795532403025
FAIL_001016,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
FAIL_001017,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
FAIL_001019,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
FAIL_001021,CUST_0412,SUB_0412,449.29,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7270928215171352,326.6755337794337,2.0,324.6755337794337
FAIL_001023,CUST_0412,SUB_0412,449.29,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7220135733363684,324.393478364297,3.0,321.393478364297
FAIL_001024,CUST_0412,SUB_0412,449.29,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5937908495322801,266.78429078635816,2.0,264.78429078635816
FAIL_001029,CUST_0417,SUB_0417,850.96,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7686868621220294,654.1217721913622,2.0,652.1217721913622
FAIL_001030,CUST_0419,SUB_0419,1157.68,INSUFFICIENT_FUNDS,reliable,SEND_REMINDER,0.7224173124260579,836.3280742493987,1.0,835.3280742493987
FAIL_001044,CUST_0426,SUB_0426,542.66,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.653912472235501,354.8521421833169,2.0,352.8521421833169
FAIL_001062,CUST_0430,SUB_0430,2619.41,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7617346027528056,1995.2952357967263,2.0,1993.2952357967263
FAIL_001069,CUST_0431,SUB_0431,745.87,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6152263633535878,458.87888763454055,2.0,456.87888763454055
FAIL_001070,CUST_0431,SUB_0431,745.87,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.663572615154433,494.9389064652369,3.0,491.9389064652369
FAIL_001073,CUST_0433,SUB_0433,699.79,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6316688524131964,442.03554623023064,2.0,440.03554623023064
FAIL_001077,CUST_0434,SUB_0434,418.23,NETWORK_ERROR,normal,RETRY_NOW,0.9471376619354115,396.1213843512472,2.0,394.1213843512472
FAIL_001079,CUST_0435,SUB_0435,779.11,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.783923226314772,610.7624248541019,3.0,607.7624248541019
FAIL_001082,CUST_0436,SUB_0436,829.5,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7793951362825796,646.5082655463998,2.0,644.5082655463998
FAIL_001084,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
FAIL_001085,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
FAIL_001086,CUST_0436,SUB_0436,829.5,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7793951362825796,646.5082655463998,2.0,644.5082655463998
FAIL_001087,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
FAIL_001088,CUST_0436,SUB_0436,829.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5584764363324869,463.25620393779786,3.0,460.25620393779786
FAIL_001093,CUST_0437,SUB_0437,1516.92,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.7714422987641244,1170.2162518412756,3.0,1167.2162518412756
FAIL_001094,CUST_0438,SUB_0438,1106.29,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7041673527722405,779.013300698402,2.0,777.013300698402
FAIL_001097,CUST_0439,SUB_0439,694.64,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.6743997252854088,468.4650251722564,3.0,465.4650251722564
FAIL_001106,CUST_0441,SUB_0441,791.33,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8875150741489548,702.3173036262924,3.0,699.3173036262924
FAIL_001116,CUST_0444,SUB_0444,1927.55,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.7245994829383846,1396.7017333378833,3.0,1393.7017333378833
FAIL_001125,CUST_0449,SUB_0449,688.54,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.872254015668298,600.5817799482498,3.0,597.5817799482498
FAIL_001127,CUST_0449,SUB_0449,688.54,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7077148926135408,487.2900121601274,3.0,484.2900121601274
FAIL_001134,CUST_0457,SUB_0457,1961.94,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6667806603820327,1308.1836488299252,2.0,1306.1836488299252
FAIL_001136,CUST_0457,SUB_0457,1961.94,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6996849035529452,1372.7397996766654,3.0,1369.7397996766654
FAIL_001139,CUST_0457,SUB_0457,1961.94,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.6996849035529452,1372.7397996766654,3.0,1369.7397996766654
FAIL_001140,CUST_0458,SUB_0458,3086.94,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,0.7015912745822832,2165.7701691590332,3.0,2162.7701691590332
FAIL_001141,CUST_0458,SUB_0458,3086.94,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.8692507260901022,2683.3248363965804,3.0,2680.3248363965804
FAIL_001142,CUST_0458,SUB_0458,3086.94,INSUFFICIENT_FUNDS,normal,PAYMENT_LINK,0.7015912745822832,2165.7701691590332,3.0,2162.7701691590332
FAIL_001144,CUST_0458,SUB_0458,3086.94,BANK_DECLINED,normal,PAYMENT_LINK,0.7446567302367028,2298.7106468368875,3.0,2295.7106468368875
FAIL_001155,CUST_0461,SUB_0461,1652.19,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.5995241239657665,990.5277623749997,3.0,987.5277623749997
FAIL_001163,CUST_0462,SUB_0462,1399.49,NETWORK_ERROR,friction_prone,RETRY_NOW,0.844860944831416,1182.3744436821185,2.0,1180.3744436821185
FAIL_001168,CUST_0465,SUB_0465,200.0,NETWORK_ERROR,low_engagement,RETRY_NOW,0.931635276299146,186.3270552598292,2.0,184.3270552598292
FAIL_001169,CUST_0467,SUB_0467,2634.12,INSUFFICIENT_FUNDS,reliable,WAIT_AND_RETRY,0.8549244457476503,2251.9735810328,2.0,2249.9735810328
FAIL_001171,CUST_0468,SUB_0468,1737.7,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6953076543279523,1208.2361109256826,2.0,1206.2361109256826
FAIL_001176,CUST_0468,SUB_0468,1737.7,NETWORK_ERROR,friction_prone,RETRY_NOW,0.864463430406831,1502.1781030179504,2.0,1500.1781030179504
FAIL_001186,CUST_0468,SUB_0468,1737.7,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6953076543279523,1208.2361109256826,2.0,1206.2361109256826
FAIL_001201,CUST_0473,SUB_0473,1039.13,CARD_EXPIRED,friction_prone,UPDATE_PAYMENT_METHOD,0.8104094949199641,842.1208184561823,3.0,839.1208184561823
FAIL_001203,CUST_0474,SUB_0474,468.79,NETWORK_ERROR,reliable,WAIT_AND_RETRY,0.8905125750039412,417.4633900360976,2.0,415.4633900360976
FAIL_001212,CUST_0475,SUB_0475,332.6,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8493535965170548,282.49500620157244,2.0,280.49500620157244
FAIL_001216,CUST_0476,SUB_0476,457.08,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7037906745142581,321.6886415069771,3.0,318.6886415069771
FAIL_001223,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
FAIL_001227,CUST_0477,SUB_0477,580.5,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8593638408510822,498.86070961405323,2.0,496.86070961405323
FAIL_001229,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
FAIL_001231,CUST_0477,SUB_0477,580.5,BANK_DECLINED,friction_prone,PAYMENT_LINK,0.606414449266513,352.0235877992108,3.0,349.0235877992108
FAIL_001233,CUST_0479,SUB_0479,493.48,NETWORK_ERROR,low_engagement,RETRY_NOW,0.9201097308080926,454.05574995917755,2.0,452.05574995917755
FAIL_001240,CUST_0481,SUB_0481,3208.7,INSUFFICIENT_FUNDS,high_value_loyal,WAIT_AND_RETRY,0.7478391598133202,2399.5915120930003,2.0,2397.5915120930003
FAIL_001245,CUST_0482,SUB_0482,1120.08,INSUFFICIENT_FUNDS,normal,WAIT_AND_RETRY,0.7509353657781392,841.1076845007782,2.0,839.1076845007782
FAIL_001251,CUST_0482,SUB_0482,1120.08,BANK_DECLINED,normal,WAIT_AND_RETRY,0.5492990756600099,615.2589086652639,2.0,613.2589086652639
FAIL_001260,CUST_0485,SUB_0485,929.62,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6755174494119992,627.9745313223827,2.0,625.9745313223827
FAIL_001263,CUST_0485,SUB_0485,929.62,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.564930630161517,525.1708124107495,2.0,523.1708124107495
FAIL_001267,CUST_0487,SUB_0487,15000.0,BANK_DECLINED,high_value_loyal,PAYMENT_LINK,0.7505074661354796,11257.611992032194,3.0,11254.611992032194
FAIL_001272,CUST_0489,SUB_0489,8583.5,NETWORK_ERROR,high_value_loyal,WAIT_AND_RETRY,0.9053226377459115,7770.8368610920315,2.0,7768.8368610920315
FAIL_001277,CUST_0491,SUB_0491,540.07,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7546935441547482,407.5873423916549,2.0,405.5873423916549
FAIL_001285,CUST_0491,SUB_0491,540.07,NETWORK_ERROR,friction_prone,RETRY_NOW,0.9104242806490517,491.69284125013337,2.0,489.69284125013337
FAIL_001286,CUST_0493,SUB_0493,489.64,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.8525573571022718,417.4461843315563,3.0,414.4461843315563
FAIL_001287,CUST_0493,SUB_0493,489.64,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7633915176640742,373.7870227090373,3.0,370.7870227090373
FAIL_001289,CUST_0493,SUB_0493,489.64,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.726981034759467,355.95899385962537,2.0,353.95899385962537
FAIL_001293,CUST_0493,SUB_0493,489.64,LIMIT_EXCEEDED,low_engagement,PAYMENT_LINK,0.6582240873670573,322.29284213840594,3.0,319.29284213840594
FAIL_001296,CUST_0494,SUB_0494,14846.24,NETWORK_ERROR,high_value_loyal,RETRY_NOW,0.8777637465548183,13031.491244652005,2.0,13029.491244652005
FAIL_001300,CUST_0500,SUB_0500,878.95,NETWORK_ERROR,friction_prone,RETRY_NOW,0.8335504908153669,732.6492039021668,2.0,730.6492039021668
FAIL_001320,CUST_0508,SUB_0508,676.53,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.9426326713671004,637.7192811599843,3.0,634.7192811599843
FAIL_001328,CUST_0511,SUB_0511,418.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8357347804197757,349.9639393007811,2.0,347.9639393007811
FAIL_001329,CUST_0512,SUB_0512,2720.0,CARD_EXPIRED,reliable,UPDATE_PAYMENT_METHOD,0.895290225290505,2435.1894127901733,3.0,2432.1894127901733
FAIL_001337,CUST_0521,SUB_0521,1196.46,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.5672092793119268,678.6432143255479,2.0,676.6432143255479
FAIL_001345,CUST_0523,SUB_0523,1492.87,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.750044603852642,1119.7190877534936,3.0,1116.7190877534936
FAIL_001353,CUST_0527,SUB_0527,633.24,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5298185914120835,335.5023248257878,3.0,332.5023248257878
FAIL_001354,CUST_0530,SUB_0530,2315.15,CARD_EXPIRED,normal,UPDATE_PAYMENT_METHOD,0.9209056911204484,2132.034810797506,3.0,2129.034810797506
FAIL_001357,CUST_0531,SUB_0531,412.94,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7960938923559284,328.7390119094571,2.0,326.7390119094571
FAIL_001361,CUST_0532,SUB_0532,8636.92,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,0.7843994867912768,6774.795615457315,3.0,6771.795615457315
FAIL_001367,CUST_0533,SUB_0533,444.14,AUTHENTICATION_FAILED,low_engagement,UPDATE_PAYMENT_METHOD,0.7527486391797241,334.32578060528266,3.0,331.32578060528266
FAIL_001373,CUST_0535,SUB_0535,11601.39,BANK_DECLINED,high_value_loyal,WAIT_AND_RETRY,0.6718193588849363,7794.038391974111,2.0,7792.038391974111
FAIL_001379,CUST_0537,SUB_0537,547.66,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.351659015469747,192.58957641216162,2.0,190.58957641216162
FAIL_001385,CUST_0540,SUB_0540,2023.63,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.7265941972081038,1470.3578152962352,2.0,1468.3578152962352
FAIL_001390,CUST_0543,SUB_0543,601.97,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.822382316686245,495.0494831756189,3.0,492.0494831756189
FAIL_001394,CUST_0545,SUB_0545,321.75,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.7134198945984705,229.5428510870579,2.0,227.5428510870579
FAIL_001405,CUST_0547,SUB_0547,2231.07,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6621324093360079,1477.2637544972872,2.0,1475.2637544972872
FAIL_001409,CUST_0550,SUB_0550,7064.05,INSUFFICIENT_FUNDS,high_value_loyal,PAYMENT_LINK,0.7803604739573914,5512.505406058711,3.0,5509.505406058711
FAIL_001416,CUST_0552,SUB_0552,507.97,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6848101047330619,347.86298890125346,2.0,345.86298890125346
FAIL_001430,CUST_0556,SUB_0556,1271.26,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.5988821069061082,761.3348672254591,2.0,759.3348672254591
FAIL_001433,CUST_0556,SUB_0556,1271.26,NETWORK_ERROR,friction_prone,RETRY_NOW,0.9079008268011226,1154.1780050791951,2.0,1152.1780050791951
FAIL_001439,CUST_0563,SUB_0563,404.63,NETWORK_ERROR,low_engagement,WAIT_AND_RETRY,0.8534752456365124,345.341688641902,2.0,343.341688641902
FAIL_001449,CUST_0565,SUB_0565,200.0,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6015603583253256,120.31207166506512,2.0,118.31207166506512
FAIL_001452,CUST_0567,SUB_0567,950.44,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8673298159899215,824.3449503094611,2.0,822.3449503094611
FAIL_001456,CUST_0572,SUB_0572,12441.81,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,0.5775189153601017,7185.380616316466,3.0,7182.380616316466
FAIL_001466,CUST_0573,SUB_0573,557.68,INSUFFICIENT_FUNDS,friction_prone,WAIT_AND_RETRY,0.6230486932386757,347.46179524534466,2.0,345.46179524534466
FAIL_001471,CUST_0574,SUB_0574,918.08,LIMIT_EXCEEDED,reliable,PAYMENT_LINK,0.6745725457924795,619.3115628411596,3.0,616.3115628411596
FAIL_001482,CUST_0577,SUB_0577,576.58,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.6798455931320504,391.98537208807767,2.0,389.98537208807767
FAIL_001483,CUST_0577,SUB_0577,576.58,INSUFFICIENT_FUNDS,low_engagement,WAIT_AND_RETRY,0.8603118676804777,496.0386166672099,2.0,494.0386166672099
FAIL_001487,CUST_0578,SUB_0578,1586.51,BANK_DECLINED,friction_prone,WAIT_AND_RETRY,0.6058835148976706,961.2402552203033,2.0,959.2402552203033
FAIL_001492,CUST_0580,SUB_0580,1096.45,BANK_DECLINED,low_engagement,WAIT_AND_RETRY,0.5932312590163137,650.4484139484372,2.0,648.4484139484372
FAIL_001494,CUST_0581,SUB_0581,369.27,INSUFFICIENT_FUNDS,friction_prone,SEND_REMINDER,0.6469461286042905,238.89779690970633,1.0,237.89779690970633
FAIL_001495,CUST_0581,SUB_0581,369.27,LIMIT_EXCEEDED,friction_prone,PAYMENT_LINK,0.5554907912084023,205.1260844695267,3.0,202.1260844695267
FAIL_001513,CUST_0588,SUB_0588,278.46,CARD_EXPIRED,low_engagement,UPDATE_PAYMENT_METHOD,0.7712660873080351,214.76675467179544,3.0,211.76675467179544
FAIL_001514,CUST_0588,SUB_0588,278.46,LIMIT_EXCEEDED,low_engagement,WAIT_AND_RETRY,0.6152429420408793,171.32054964070323,2.0,169.32054964070323
FAIL_001517,CUST_0589,SUB_0589,998.51,BANK_DECLINED,normal,WAIT_AND_RETRY,0.7303921315101901,729.3038472342399,2.0,727.3038472342399
FAIL_001530,CUST_0597,SUB_0597,12778.74,LIMIT_EXCEEDED,high_value_loyal,PAYMENT_LINK,0.73913010407715,9445.15142617484,3.0,9442.15142617484
FAIL_001532,CUST_0599,SUB_0599,1262.66,AUTHENTICATION_FAILED,normal,UPDATE_PAYMENT_METHOD,0.8671760421226268,1094.948501346556,3.0,1091.948501346556
